Country,Air Pollutant,Air Pollutant Description,Year,Air Pollution Level,Unit Of Air Pollution Level
Italy,CO,Carbon monoxide (air),2017,0.0,count
Italy,CO,Carbon monoxide (air),2018,0.0,count
Italy,CO,Carbon monoxide (air),2019,0.0,count
Italy,CO,Carbon monoxide (air),2020,0.0,count
Italy,CO,Carbon monoxide (air),2019,0.331,mg/m3
Italy,CO,Carbon monoxide (air),2018,0.358,mg/m3
Italy,CO,Carbon monoxide (air),2016,0.365,mg/m3
Italy,CO,Carbon monoxide (air),2017,0.379,mg/m3
Italy,CO,Carbon monoxide (air),2014,0.383,mg/m3
Italy,CO,Carbon monoxide (air),2015,0.436,mg/m3
Italy,CO,Carbon monoxide (air),2021,0.464,mg/m3
Italy,CO,Carbon monoxide (air),2020,0.529,mg/m3
Italy,CO,Carbon monoxide (air),2012,0.738,mg/m3
Italy,CO,Carbon monoxide (air),2010,0.95,mg/m3
Italy,CO,Carbon monoxide (air),2011,1.05,mg/m3
Italy,CO,Carbon monoxide (air),2009,1.125,mg/m3
Italy,CO,Carbon monoxide (air),2008,1.4,mg/m3
Italy,CO,Carbon monoxide (air),2012,0.351,mg/m3
Italy,CO,Carbon monoxide (air),2010,0.424,mg/m3
Italy,CO,Carbon monoxide (air),2011,0.474,mg/m3
Italy,CO,Carbon monoxide (air),2009,0.48,mg/m3
Italy,CO,Carbon monoxide (air),2008,0.54,mg/m3
Italy,CO,Carbon monoxide (air),2017,0.825,mg/m3
Italy,CO,Carbon monoxide (air),2016,0.863,mg/m3
Italy,CO,Carbon monoxide (air),2020,0.95,mg/m3
Italy,CO,Carbon monoxide (air),2019,0.957,mg/m3
Italy,CO,Carbon monoxide (air),2018,0.975,mg/m3
Italy,CO,Carbon monoxide (air),2016,0.0,count
Italy,CO,Carbon monoxide (air),2017,0.0,count
Italy,CO,Carbon monoxide (air),2018,0.0,count
Italy,CO,Carbon monoxide (air),2019,0.0,count
Italy,CO,Carbon monoxide (air),2020,0.0,count
Italy,CO,Carbon monoxide (air),2016,0.297,mg/m3
Italy,CO,Carbon monoxide (air),2020,0.354,mg/m3
Italy,CO,Carbon monoxide (air),2021,0.368,mg/m3
Italy,CO,Carbon monoxide (air),2017,0.371,mg/m3
Italy,CO,Carbon monoxide (air),2019,0.379,mg/m3
Italy,CO,Carbon monoxide (air),2018,0.416,mg/m3
Italy,CO,Carbon monoxide (air),2011,0.712,mg/m3
Italy,CO,Carbon monoxide (air),2010,0.975,mg/m3
Italy,CO,Carbon monoxide (air),2008,1.975,mg/m3
Italy,CO,Carbon monoxide (air),2009,2.05,mg/m3
Italy,CO,Carbon monoxide (air),2007,2.062,mg/m3
Italy,CO,Carbon monoxide (air),2011,0.184,mg/m3
Italy,CO,Carbon monoxide (air),2010,0.193,mg/m3
Italy,CO,Carbon monoxide (air),2007,0.207,mg/m3
Italy,CO,Carbon monoxide (air),2009,0.23,mg/m3
Italy,CO,Carbon monoxide (air),2008,0.236,mg/m3
Italy,CO,Carbon monoxide (air),2014,0.963,mg/m3
Italy,CO,Carbon monoxide (air),2019,1.013,mg/m3
Italy,CO,Carbon monoxide (air),2016,1.025,mg/m3
Italy,CO,Carbon monoxide (air),2018,1.113,mg/m3
Italy,CO,Carbon monoxide (air),2020,1.175,mg/m3
Italy,CO,Carbon monoxide (air),2017,1.325,mg/m3
Italy,CO,Carbon monoxide (air),2021,3.888,mg/m3
Italy,CO,Carbon monoxide (air),2014,0.0,count
Italy,CO,Carbon monoxide (air),2016,0.0,count
Italy,CO,Carbon monoxide (air),2017,0.0,count
Italy,CO,Carbon monoxide (air),2018,0.0,count
Italy,CO,Carbon monoxide (air),2019,0.0,count
Italy,CO,Carbon monoxide (air),2020,0.0,count
Italy,CO,Carbon monoxide (air),2021,0.0,count
Italy,CO,Carbon monoxide (air),2014,0.41,mg/m3
Italy,CO,Carbon monoxide (air),2018,0.47,mg/m3
Italy,CO,Carbon monoxide (air),2017,0.476,mg/m3
Italy,CO,Carbon monoxide (air),2019,0.48,mg/m3
Italy,CO,Carbon monoxide (air),2016,0.511,mg/m3
Italy,CO,Carbon monoxide (air),2020,0.55,mg/m3
Italy,CO,Carbon monoxide (air),2021,0.855,mg/m3
Italy,CO,Carbon monoxide (air),2009,1.087,mg/m3
Italy,CO,Carbon monoxide (air),2008,1.288,mg/m3
Italy,CO,Carbon monoxide (air),2009,0.42,mg/m3
Italy,CO,Carbon monoxide (air),2008,0.539,mg/m3
Italy,CO,Carbon monoxide (air),2014,0.7,mg/m3
Italy,CO,Carbon monoxide (air),2015,0.725,mg/m3
Italy,CO,Carbon monoxide (air),2014,0.0,count
Italy,CO,Carbon monoxide (air),2015,0.0,count
Italy,CO,Carbon monoxide (air),2014,0.318,mg/m3
Italy,CO,Carbon monoxide (air),2015,0.451,mg/m3
Italy,CO,Carbon monoxide (air),2008,1.0,mg/m3
Italy,CO,Carbon monoxide (air),2009,1.013,mg/m3
Italy,CO,Carbon monoxide (air),2008,0.252,mg/m3
Italy,CO,Carbon monoxide (air),2009,0.434,mg/m3
Italy,CO,Carbon monoxide (air),2019,1.038,mg/m3
Italy,CO,Carbon monoxide (air),2017,1.1,mg/m3
Italy,CO,Carbon monoxide (air),2016,1.138,mg/m3
Italy,CO,Carbon monoxide (air),2018,1.138,mg/m3
Italy,CO,Carbon monoxide (air),2020,2.763,mg/m3
Italy,CO,Carbon monoxide (air),2016,0.0,count
Italy,CO,Carbon monoxide (air),2017,0.0,count
Italy,CO,Carbon monoxide (air),2018,0.0,count
Italy,CO,Carbon monoxide (air),2019,0.0,count
Italy,CO,Carbon monoxide (air),2020,0.0,count
Italy,CO,Carbon monoxide (air),2021,0.424,mg/m3
Italy,CO,Carbon monoxide (air),2019,0.444,mg/m3
Italy,CO,Carbon monoxide (air),2017,0.46,mg/m3
Italy,CO,Carbon monoxide (air),2016,0.461,mg/m3
Italy,CO,Carbon monoxide (air),2018,0.475,mg/m3
Italy,CO,Carbon monoxide (air),2020,0.64,mg/m3
Italy,CO,Carbon monoxide (air),2019,1.413,mg/m3
Italy,CO,Carbon monoxide (air),2018,1.85,mg/m3
Italy,CO,Carbon monoxide (air),2017,1.888,mg/m3
Italy,CO,Carbon monoxide (air),2015,1.967,mg/m3
Italy,CO,Carbon monoxide (air),2021,2.088,mg/m3
Italy,CO,Carbon monoxide (air),2016,2.1,mg/m3
Italy,CO,Carbon monoxide (air),2014,2.113,mg/m3
Italy,CO,Carbon monoxide (air),2020,2.15,mg/m3
Italy,CO,Carbon monoxide (air),2014,0.0,count
Italy,CO,Carbon monoxide (air),2015,0.0,count
Italy,CO,Carbon monoxide (air),2016,0.0,count
Italy,CO,Carbon monoxide (air),2017,0.0,count
Italy,CO,Carbon monoxide (air),2018,0.0,count
Italy,CO,Carbon monoxide (air),2019,0.0,count
Italy,CO,Carbon monoxide (air),2020,0.0,count
Italy,CO,Carbon monoxide (air),2021,0.0,count
Italy,CO,Carbon monoxide (air),2019,0.407,mg/m3
Italy,CO,Carbon monoxide (air),2020,0.504,mg/m3
Italy,CO,Carbon monoxide (air),2017,0.516,mg/m3
Italy,CO,Carbon monoxide (air),2014,0.552,mg/m3
Italy,CO,Carbon monoxide (air),2018,0.556,mg/m3
Italy,CO,Carbon monoxide (air),2016,0.571,mg/m3
Italy,CO,Carbon monoxide (air),2021,0.611,mg/m3
Italy,CO,Carbon monoxide (air),2015,0.824,mg/m3
Italy,CO,Carbon monoxide (air),2019,1.275,mg/m3
Italy,CO,Carbon monoxide (air),2020,1.463,mg/m3
Italy,CO,Carbon monoxide (air),2019,0.0,count
Italy,CO,Carbon monoxide (air),2020,0.0,count
Italy,CO,Carbon monoxide (air),2019,0.497,mg/m3
Italy,CO,Carbon monoxide (air),2020,0.755,mg/m3
Lithuania,CO,Carbon monoxide (air),2008,1.5,mg/m3
Lithuania,CO,Carbon monoxide (air),2009,1.625,mg/m3
Lithuania,CO,Carbon monoxide (air),2003,2.625,mg/m3
Lithuania,CO,Carbon monoxide (air),2004,2.625,mg/m3
Lithuania,CO,Carbon monoxide (air),2006,2.714,mg/m3
Lithuania,CO,Carbon monoxide (air),2005,2.75,mg/m3
Lithuania,CO,Carbon monoxide (air),2007,4.286,mg/m3
Lithuania,CO,Carbon monoxide (air),2009,0.128,mg/m3
Lithuania,CO,Carbon monoxide (air),2007,0.13,mg/m3
Lithuania,CO,Carbon monoxide (air),2008,0.137,mg/m3
Lithuania,CO,Carbon monoxide (air),2006,0.252,mg/m3
Lithuania,CO,Carbon monoxide (air),2004,0.278,mg/m3
Lithuania,CO,Carbon monoxide (air),2003,0.296,mg/m3
Lithuania,CO,Carbon monoxide (air),2005,0.345,mg/m3
Lithuania,CO,Carbon monoxide (air),2020,1.395,mg/m3
Lithuania,CO,Carbon monoxide (air),2014,1.803,mg/m3
Lithuania,CO,Carbon monoxide (air),2019,2.051,mg/m3
Lithuania,CO,Carbon monoxide (air),2021,2.141,mg/m3
Lithuania,CO,Carbon monoxide (air),2013,2.153,mg/m3
Lithuania,CO,Carbon monoxide (air),2015,2.876,mg/m3
Lithuania,CO,Carbon monoxide (air),2018,3.453,mg/m3
Lithuania,CO,Carbon monoxide (air),2017,5.686,mg/m3
Lithuania,CO,Carbon monoxide (air),2016,7.389,mg/m3
Lithuania,CO,Carbon monoxide (air),2013,0.0,count
Lithuania,CO,Carbon monoxide (air),2014,0.0,count
Lithuania,CO,Carbon monoxide (air),2015,0.0,count
Lithuania,CO,Carbon monoxide (air),2016,0.0,count
Lithuania,CO,Carbon monoxide (air),2017,0.0,count
Lithuania,CO,Carbon monoxide (air),2018,0.0,count
Lithuania,CO,Carbon monoxide (air),2019,0.0,count
Lithuania,CO,Carbon monoxide (air),2020,0.0,count
Lithuania,CO,Carbon monoxide (air),2021,0.0,count
Lithuania,CO,Carbon monoxide (air),2021,0.241,mg/m3
Lithuania,CO,Carbon monoxide (air),2019,0.273,mg/m3
Lithuania,CO,Carbon monoxide (air),2015,0.293,mg/m3
Lithuania,CO,Carbon monoxide (air),2013,0.316,mg/m3
Lithuania,CO,Carbon monoxide (air),2016,0.317,mg/m3
Lithuania,CO,Carbon monoxide (air),2020,0.323,mg/m3
Lithuania,CO,Carbon monoxide (air),2014,0.33,mg/m3
Lithuania,CO,Carbon monoxide (air),2017,0.422,mg/m3
Lithuania,CO,Carbon monoxide (air),2018,0.485,mg/m3
Lithuania,CO,Carbon monoxide (air),2012,2.891,mg/m3
Lithuania,CO,Carbon monoxide (air),2012,0.324,mg/m3
Lithuania,CO,Carbon monoxide (air),2020,0.896,mg/m3
Lithuania,CO,Carbon monoxide (air),2019,1.383,mg/m3
Lithuania,CO,Carbon monoxide (air),2017,1.851,mg/m3
Lithuania,CO,Carbon monoxide (air),2015,2.178,mg/m3
Lithuania,CO,Carbon monoxide (air),2014,2.239,mg/m3
Lithuania,CO,Carbon monoxide (air),2021,2.305,mg/m3
Lithuania,CO,Carbon monoxide (air),2016,2.445,mg/m3
Lithuania,CO,Carbon monoxide (air),2013,2.594,mg/m3
Lithuania,CO,Carbon monoxide (air),2018,2.636,mg/m3
Lithuania,CO,Carbon monoxide (air),2013,0.0,count
Lithuania,CO,Carbon monoxide (air),2014,0.0,count
Lithuania,CO,Carbon monoxide (air),2015,0.0,count
Lithuania,CO,Carbon monoxide (air),2016,0.0,count
Lithuania,CO,Carbon monoxide (air),2017,0.0,count
Lithuania,CO,Carbon monoxide (air),2018,0.0,count
Lithuania,CO,Carbon monoxide (air),2019,0.0,count
Lithuania,CO,Carbon monoxide (air),2020,0.0,count
Lithuania,CO,Carbon monoxide (air),2021,0.0,count
Lithuania,CO,Carbon monoxide (air),2020,0.277,mg/m3
Lithuania,CO,Carbon monoxide (air),2019,0.306,mg/m3
Lithuania,CO,Carbon monoxide (air),2021,0.306,mg/m3
Lithuania,CO,Carbon monoxide (air),2013,0.375,mg/m3
Lithuania,CO,Carbon monoxide (air),2014,0.379,mg/m3
Lithuania,CO,Carbon monoxide (air),2015,0.418,mg/m3
Lithuania,CO,Carbon monoxide (air),2016,0.432,mg/m3
Lithuania,CO,Carbon monoxide (air),2017,0.44,mg/m3
Lithuania,CO,Carbon monoxide (air),2018,0.547,mg/m3
Lithuania,CO,Carbon monoxide (air),2008,2.0,mg/m3
Lithuania,CO,Carbon monoxide (air),2009,2.125,mg/m3
Lithuania,CO,Carbon monoxide (air),2007,2.167,mg/m3
Lithuania,CO,Carbon monoxide (air),2012,2.345,mg/m3
Lithuania,CO,Carbon monoxide (air),2010,2.5,mg/m3
Lithuania,CO,Carbon monoxide (air),2004,3.75,mg/m3
Lithuania,CO,Carbon monoxide (air),2005,4.75,mg/m3
Lithuania,CO,Carbon monoxide (air),2003,4.875,mg/m3
Lithuania,CO,Carbon monoxide (air),2006,5.0,mg/m3
Lithuania,CO,Carbon monoxide (air),2011,5.568,mg/m3
Lithuania,CO,Carbon monoxide (air),2009,0.275,mg/m3
Lithuania,CO,Carbon monoxide (air),2008,0.332,mg/m3
Lithuania,CO,Carbon monoxide (air),2007,0.362,mg/m3
Lithuania,CO,Carbon monoxide (air),2012,0.395,mg/m3
Lithuania,CO,Carbon monoxide (air),2010,0.549,mg/m3
Lithuania,CO,Carbon monoxide (air),2004,0.619,mg/m3
Lithuania,CO,Carbon monoxide (air),2011,0.62,mg/m3
Lithuania,CO,Carbon monoxide (air),2005,0.659,mg/m3
Lithuania,CO,Carbon monoxide (air),2006,0.697,mg/m3
Lithuania,CO,Carbon monoxide (air),2003,0.764,mg/m3
Lithuania,CO,Carbon monoxide (air),2014,1.166,mg/m3
Lithuania,CO,Carbon monoxide (air),2020,1.236,mg/m3
Lithuania,CO,Carbon monoxide (air),2019,1.316,mg/m3
Lithuania,CO,Carbon monoxide (air),2018,1.366,mg/m3
Lithuania,CO,Carbon monoxide (air),2021,1.631,mg/m3
Lithuania,CO,Carbon monoxide (air),2013,1.709,mg/m3
Lithuania,CO,Carbon monoxide (air),2015,2.17,mg/m3
Lithuania,CO,Carbon monoxide (air),2016,2.231,mg/m3
Lithuania,CO,Carbon monoxide (air),2013,0.0,count
Lithuania,CO,Carbon monoxide (air),2014,0.0,count
Lithuania,CO,Carbon monoxide (air),2015,0.0,count
Lithuania,CO,Carbon monoxide (air),2016,0.0,count
Lithuania,CO,Carbon monoxide (air),2018,0.0,count
Lithuania,CO,Carbon monoxide (air),2019,0.0,count
Lithuania,CO,Carbon monoxide (air),2020,0.0,count
Lithuania,CO,Carbon monoxide (air),2021,0.0,count
Lithuania,CO,Carbon monoxide (air),2020,0.25,mg/m3
Lithuania,CO,Carbon monoxide (air),2014,0.265,mg/m3
Lithuania,CO,Carbon monoxide (air),2015,0.268,mg/m3
Lithuania,CO,Carbon monoxide (air),2013,0.28,mg/m3
Lithuania,CO,Carbon monoxide (air),2019,0.283,mg/m3
Lithuania,CO,Carbon monoxide (air),2016,0.285,mg/m3
Lithuania,CO,Carbon monoxide (air),2021,0.285,mg/m3
Lithuania,CO,Carbon monoxide (air),2018,0.4,mg/m3
Lithuania,CO,Carbon monoxide (air),2009,1.391,mg/m3
Lithuania,CO,Carbon monoxide (air),2008,1.714,mg/m3
Lithuania,CO,Carbon monoxide (air),2012,2.081,mg/m3
Lithuania,CO,Carbon monoxide (air),2010,2.513,mg/m3
Lithuania,CO,Carbon monoxide (air),2007,3.0,mg/m3
Lithuania,CO,Carbon monoxide (air),2011,3.965,mg/m3
Lithuania,CO,Carbon monoxide (air),2008,0.067,mg/m3
Lithuania,CO,Carbon monoxide (air),2007,0.119,mg/m3
Lithuania,CO,Carbon monoxide (air),2009,0.29,mg/m3
Lithuania,CO,Carbon monoxide (air),2012,0.302,mg/m3
Lithuania,CO,Carbon monoxide (air),2011,0.344,mg/m3
Lithuania,CO,Carbon monoxide (air),2010,0.375,mg/m3
Lithuania,CO,Carbon monoxide (air),2004,3.25,mg/m3
Lithuania,CO,Carbon monoxide (air),2006,3.333,mg/m3
Lithuania,CO,Carbon monoxide (air),2003,5.375,mg/m3
Lithuania,CO,Carbon monoxide (air),2005,5.75,mg/m3
Lithuania,CO,Carbon monoxide (air),2004,0.303,mg/m3
Lithuania,CO,Carbon monoxide (air),2005,0.458,mg/m3
Lithuania,CO,Carbon monoxide (air),2006,0.477,mg/m3
Lithuania,CO,Carbon monoxide (air),2003,0.543,mg/m3
Lithuania,CO,Carbon monoxide (air),2003,2.25,mg/m3
Lithuania,CO,Carbon monoxide (air),2005,3.429,mg/m3
Lithuania,CO,Carbon monoxide (air),2004,4.0,mg/m3
Lithuania,CO,Carbon monoxide (air),2004,0.179,mg/m3
Lithuania,CO,Carbon monoxide (air),2005,0.22,mg/m3
Lithuania,CO,Carbon monoxide (air),2003,0.252,mg/m3
Lithuania,CO,Carbon monoxide (air),2014,1.524,mg/m3
Lithuania,CO,Carbon monoxide (air),2020,1.637,mg/m3
Lithuania,CO,Carbon monoxide (air),2018,2.086,mg/m3
Lithuania,CO,Carbon monoxide (air),2015,2.166,mg/m3
Lithuania,CO,Carbon monoxide (air),2021,2.519,mg/m3
Lithuania,CO,Carbon monoxide (air),2013,2.684,mg/m3
Lithuania,CO,Carbon monoxide (air),2017,2.933,mg/m3
Lithuania,CO,Carbon monoxide (air),2019,3.311,mg/m3
Lithuania,CO,Carbon monoxide (air),2016,4.44,mg/m3
Lithuania,CO,Carbon monoxide (air),2013,0.0,count
Lithuania,CO,Carbon monoxide (air),2014,0.0,count
Lithuania,CO,Carbon monoxide (air),2015,0.0,count
Lithuania,CO,Carbon monoxide (air),2016,0.0,count
Lithuania,CO,Carbon monoxide (air),2017,0.0,count
Lithuania,CO,Carbon monoxide (air),2018,0.0,count
Lithuania,CO,Carbon monoxide (air),2019,0.0,count
Lithuania,CO,Carbon monoxide (air),2020,0.0,count
Lithuania,CO,Carbon monoxide (air),2021,0.0,count
Lithuania,CO,Carbon monoxide (air),2020,0.245,mg/m3
Lithuania,CO,Carbon monoxide (air),2018,0.263,mg/m3
Lithuania,CO,Carbon monoxide (air),2019,0.265,mg/m3
Lithuania,CO,Carbon monoxide (air),2021,0.278,mg/m3
Lithuania,CO,Carbon monoxide (air),2014,0.329,mg/m3
Lithuania,CO,Carbon monoxide (air),2017,0.33,mg/m3
Lithuania,CO,Carbon monoxide (air),2015,0.338,mg/m3
Lithuania,CO,Carbon monoxide (air),2013,0.341,mg/m3
Lithuania,CO,Carbon monoxide (air),2016,0.406,mg/m3
Lithuania,CO,Carbon monoxide (air),2008,1.625,mg/m3
Lithuania,CO,Carbon monoxide (air),2006,2.0,mg/m3
Lithuania,CO,Carbon monoxide (air),2007,2.571,mg/m3
Lithuania,CO,Carbon monoxide (air),2009,2.75,mg/m3
Lithuania,CO,Carbon monoxide (air),2011,2.904,mg/m3
Lithuania,CO,Carbon monoxide (air),2012,3.541,mg/m3
Lithuania,CO,Carbon monoxide (air),2010,4.15,mg/m3
Lithuania,CO,Carbon monoxide (air),2008,0.077,mg/m3
Lithuania,CO,Carbon monoxide (air),2007,0.134,mg/m3
Lithuania,CO,Carbon monoxide (air),2009,0.17,mg/m3
Lithuania,CO,Carbon monoxide (air),2006,0.201,mg/m3
Lithuania,CO,Carbon monoxide (air),2012,0.332,mg/m3
Lithuania,CO,Carbon monoxide (air),2011,0.34,mg/m3
Lithuania,CO,Carbon monoxide (air),2010,0.449,mg/m3
Lithuania,CO,Carbon monoxide (air),2019,2.088,mg/m3
Lithuania,CO,Carbon monoxide (air),2020,2.171,mg/m3
Lithuania,CO,Carbon monoxide (air),2021,2.647,mg/m3
Lithuania,CO,Carbon monoxide (air),2017,2.684,mg/m3
Lithuania,CO,Carbon monoxide (air),2018,3.319,mg/m3
Lithuania,CO,Carbon monoxide (air),2014,3.33,mg/m3
Lithuania,CO,Carbon monoxide (air),2015,3.575,mg/m3
Lithuania,CO,Carbon monoxide (air),2013,3.948,mg/m3
Lithuania,CO,Carbon monoxide (air),2016,8.063,mg/m3
Lithuania,CO,Carbon monoxide (air),2013,0.0,count
Lithuania,CO,Carbon monoxide (air),2014,0.0,count
Lithuania,CO,Carbon monoxide (air),2015,0.0,count
Lithuania,CO,Carbon monoxide (air),2016,0.0,count
Lithuania,CO,Carbon monoxide (air),2017,0.0,count
Lithuania,CO,Carbon monoxide (air),2018,0.0,count
Lithuania,CO,Carbon monoxide (air),2019,0.0,count
Lithuania,CO,Carbon monoxide (air),2020,0.0,count
Lithuania,CO,Carbon monoxide (air),2021,0.0,count
Lithuania,CO,Carbon monoxide (air),2020,0.259,mg/m3
Lithuania,CO,Carbon monoxide (air),2019,0.288,mg/m3
Lithuania,CO,Carbon monoxide (air),2021,0.296,mg/m3
Lithuania,CO,Carbon monoxide (air),2017,0.328,mg/m3
Lithuania,CO,Carbon monoxide (air),2018,0.33,mg/m3
Lithuania,CO,Carbon monoxide (air),2016,0.352,mg/m3
Lithuania,CO,Carbon monoxide (air),2014,0.372,mg/m3
Lithuania,CO,Carbon monoxide (air),2015,0.38,mg/m3
Lithuania,CO,Carbon monoxide (air),2013,0.4,mg/m3
Lithuania,CO,Carbon monoxide (air),2009,2.125,mg/m3
Lithuania,CO,Carbon monoxide (air),2008,2.5,mg/m3
Lithuania,CO,Carbon monoxide (air),2007,3.0,mg/m3
Lithuania,CO,Carbon monoxide (air),2006,3.125,mg/m3
Lithuania,CO,Carbon monoxide (air),2012,3.214,mg/m3
Lithuania,CO,Carbon monoxide (air),2005,3.375,mg/m3
Lithuania,CO,Carbon monoxide (air),2003,3.5,mg/m3
Lithuania,CO,Carbon monoxide (air),2010,3.763,mg/m3
Lithuania,CO,Carbon monoxide (air),2004,8.5,mg/m3
Lithuania,CO,Carbon monoxide (air),2011,8.575,mg/m3
Lithuania,CO,Carbon monoxide (air),2008,0.264,mg/m3
Lithuania,CO,Carbon monoxide (air),2009,0.306,mg/m3
Lithuania,CO,Carbon monoxide (air),2007,0.371,mg/m3
Lithuania,CO,Carbon monoxide (air),2012,0.4,mg/m3
Lithuania,CO,Carbon monoxide (air),2006,0.477,mg/m3
Lithuania,CO,Carbon monoxide (air),2010,0.51,mg/m3
Lithuania,CO,Carbon monoxide (air),2003,0.586,mg/m3
Lithuania,CO,Carbon monoxide (air),2011,0.588,mg/m3
Lithuania,CO,Carbon monoxide (air),2004,0.592,mg/m3
Lithuania,CO,Carbon monoxide (air),2005,0.619,mg/m3
Lithuania,CO,Carbon monoxide (air),2006,1.333,mg/m3
Lithuania,CO,Carbon monoxide (air),2008,1.375,mg/m3
Lithuania,CO,Carbon monoxide (air),2009,1.375,mg/m3
Lithuania,CO,Carbon monoxide (air),2003,1.875,mg/m3
Lithuania,CO,Carbon monoxide (air),2007,2.5,mg/m3
Lithuania,CO,Carbon monoxide (air),2004,3.625,mg/m3
Lithuania,CO,Carbon monoxide (air),2005,3.625,mg/m3
Lithuania,CO,Carbon monoxide (air),2008,0.098,mg/m3
Lithuania,CO,Carbon monoxide (air),2009,0.11,mg/m3
Lithuania,CO,Carbon monoxide (air),2007,0.129,mg/m3
Lithuania,CO,Carbon monoxide (air),2006,0.158,mg/m3
Lithuania,CO,Carbon monoxide (air),2005,0.227,mg/m3
Lithuania,CO,Carbon monoxide (air),2003,0.247,mg/m3
Lithuania,CO,Carbon monoxide (air),2004,0.446,mg/m3
Lithuania,CO,Carbon monoxide (air),2019,1.156,mg/m3
Lithuania,CO,Carbon monoxide (air),2014,1.32,mg/m3
Lithuania,CO,Carbon monoxide (air),2021,1.477,mg/m3
Lithuania,CO,Carbon monoxide (air),2015,1.651,mg/m3
Lithuania,CO,Carbon monoxide (air),2020,1.683,mg/m3
Lithuania,CO,Carbon monoxide (air),2017,1.709,mg/m3
Lithuania,CO,Carbon monoxide (air),2016,1.823,mg/m3
Lithuania,CO,Carbon monoxide (air),2018,1.881,mg/m3
Lithuania,CO,Carbon monoxide (air),2013,2.418,mg/m3
Lithuania,CO,Carbon monoxide (air),2013,0.0,count
Lithuania,CO,Carbon monoxide (air),2014,0.0,count
Lithuania,CO,Carbon monoxide (air),2015,0.0,count
Lithuania,CO,Carbon monoxide (air),2016,0.0,count
Lithuania,CO,Carbon monoxide (air),2017,0.0,count
Lithuania,CO,Carbon monoxide (air),2018,0.0,count
Lithuania,CO,Carbon monoxide (air),2019,0.0,count
Lithuania,CO,Carbon monoxide (air),2020,0.0,count
Lithuania,CO,Carbon monoxide (air),2021,0.0,count
Lithuania,CO,Carbon monoxide (air),2020,0.195,mg/m3
Lithuania,CO,Carbon monoxide (air),2017,0.229,mg/m3
Lithuania,CO,Carbon monoxide (air),2021,0.234,mg/m3
Lithuania,CO,Carbon monoxide (air),2019,0.245,mg/m3
Lithuania,CO,Carbon monoxide (air),2013,0.252,mg/m3
Lithuania,CO,Carbon monoxide (air),2014,0.252,mg/m3
Lithuania,CO,Carbon monoxide (air),2018,0.278,mg/m3
Lithuania,CO,Carbon monoxide (air),2016,0.281,mg/m3
Lithuania,CO,Carbon monoxide (air),2015,0.291,mg/m3
Lithuania,CO,Carbon monoxide (air),2012,2.156,mg/m3
Lithuania,CO,Carbon monoxide (air),2012,0.266,mg/m3
Lithuania,CO,Carbon monoxide (air),2003,2.0,mg/m3
Lithuania,CO,Carbon monoxide (air),2004,2.25,mg/m3
Lithuania,CO,Carbon monoxide (air),2004,0.118,mg/m3
Lithuania,CO,Carbon monoxide (air),2003,0.119,mg/m3
Lithuania,CO,Carbon monoxide (air),2019,0.765,mg/m3
Lithuania,CO,Carbon monoxide (air),2014,1.013,mg/m3
Lithuania,CO,Carbon monoxide (air),2018,1.075,mg/m3
Lithuania,CO,Carbon monoxide (air),2015,1.454,mg/m3
Lithuania,CO,Carbon monoxide (air),2016,1.469,mg/m3
Lithuania,CO,Carbon monoxide (air),2021,1.534,mg/m3
Lithuania,CO,Carbon monoxide (air),2017,1.535,mg/m3
Lithuania,CO,Carbon monoxide (air),2013,1.796,mg/m3
Lithuania,CO,Carbon monoxide (air),2020,2.686,mg/m3
Lithuania,CO,Carbon monoxide (air),2013,0.0,count
Lithuania,CO,Carbon monoxide (air),2014,0.0,count
Lithuania,CO,Carbon monoxide (air),2015,0.0,count
Lithuania,CO,Carbon monoxide (air),2016,0.0,count
Lithuania,CO,Carbon monoxide (air),2017,0.0,count
Lithuania,CO,Carbon monoxide (air),2018,0.0,count
Lithuania,CO,Carbon monoxide (air),2019,0.0,count
Lithuania,CO,Carbon monoxide (air),2020,0.0,count
Lithuania,CO,Carbon monoxide (air),2021,0.0,count
Lithuania,CO,Carbon monoxide (air),2019,0.223,mg/m3
Lithuania,CO,Carbon monoxide (air),2020,0.241,mg/m3
Lithuania,CO,Carbon monoxide (air),2018,0.281,mg/m3
Lithuania,CO,Carbon monoxide (air),2017,0.286,mg/m3
Lithuania,CO,Carbon monoxide (air),2021,0.291,mg/m3
Lithuania,CO,Carbon monoxide (air),2013,0.302,mg/m3
Lithuania,CO,Carbon monoxide (air),2016,0.308,mg/m3
Lithuania,CO,Carbon monoxide (air),2014,0.311,mg/m3
Lithuania,CO,Carbon monoxide (air),2015,0.311,mg/m3
Lithuania,CO,Carbon monoxide (air),2009,1.25,mg/m3
Lithuania,CO,Carbon monoxide (air),2006,1.5,mg/m3
Lithuania,CO,Carbon monoxide (air),2008,1.5,mg/m3
Lithuania,CO,Carbon monoxide (air),2011,1.764,mg/m3
Lithuania,CO,Carbon monoxide (air),2012,1.814,mg/m3
Lithuania,CO,Carbon monoxide (air),2010,2.062,mg/m3
Lithuania,CO,Carbon monoxide (air),2007,2.286,mg/m3
Lithuania,CO,Carbon monoxide (air),2008,0.079,mg/m3
Lithuania,CO,Carbon monoxide (air),2007,0.099,mg/m3
Lithuania,CO,Carbon monoxide (air),2006,0.149,mg/m3
Lithuania,CO,Carbon monoxide (air),2009,0.175,mg/m3
